indicator,year,value,iso_code,units,name
Education,2012,1.600000024,MMR,% of GDP,Myanmar
Education,2013,2.099999905,MMR,% of GDP,Myanmar
Education,2014,1.899999976,MMR,% of GDP,Myanmar
Education,2015,2.099999905,MMR,% of GDP,Myanmar
Education,2016,1.899999976,MMR,% of GDP,Myanmar
Education,2017,2.32633996,MMR,% of GDP,Myanmar
Education,2018,2.157480001,MMR,% of GDP,Myanmar
Education,2019,2.139869928,MMR,% of GDP,Myanmar
Education,2000,5.550370216,MNG,% of GDP,Mongolia
Education,2002,7.210780144,MNG,% of GDP,Mongolia
Education,2004,4.325729847,MNG,% of GDP,Mongolia
Education,2007,4.690130234,MNG,% of GDP,Mongolia
Education,2009,5.144849777,MNG,% of GDP,Mongolia
Education,2010,4.645100117,MNG,% of GDP,Mongolia
Education,2011,4.60902977,MNG,% of GDP,Mongolia
Education,2012,5.961984909,MNG,% of GDP,Mongolia
Education,2013,5.241040356,MNG,% of GDP,Mongolia
Education,2014,5.428255846,MNG,% of GDP,Mongolia
Education,2015,4.387156511,MNG,% of GDP,Mongolia
Education,2016,5.200432869,MNG,% of GDP,Mongolia
Education,2017,4.3182238,MNG,% of GDP,Mongolia
Education,2018,9.859838151,MNG,% of GDP,Mongolia
Education,2019,11.78094092,MNG,% of GDP,Mongolia
Education,2020,4.65991199,MNG,% of GDP,Mongolia
Education,2004,3.326699972,MOZ,% of GDP,Mozambique
Education,2005,4.00578022,MOZ,% of GDP,Mozambique
Education,2006,3.871469975,MOZ,% of GDP,Mozambique
Education,2010,5.952929974,MOZ,% of GDP,Mozambique
Education,2011,6.260409832,MOZ,% of GDP,Mozambique
Education,2012,5.672160149,MOZ,% of GDP,Mozambique
Education,2013,6.115330219,MOZ,% of GDP,Mozambique
Education,2014,6.876329899,MOZ,% of GDP,Mozambique
Education,2015,6.010829926,MOZ,% of GDP,Mozambique
Education,2016,5.865039825,MOZ,% of GDP,Mozambique
Education,2017,5.505559921,MOZ,% of GDP,Mozambique
Education,2018,5.452189922,MOZ,% of GDP,Mozambique
Education,2019,6.084420204,MOZ,% of GDP,Mozambique
Education,2020,6.260590076,MOZ,% of GDP,Mozambique
Education,2001,2.106839895,MRT,% of GDP,Mauritania
Education,2002,2.277149916,MRT,% of GDP,Mauritania
Education,2003,2.365010023,MRT,% of GDP,Mauritania
Education,2004,1.950799942,MRT,% of GDP,Mauritania
Education,2006,1.958510041,MRT,% of GDP,Mauritania
Education,2011,2.331020117,MRT,% of GDP,Mauritania
Education,2012,2.158210039,MRT,% of GDP,Mauritania
Education,2013,2.293540001,MRT,% of GDP,Mauritania
Education,2014,2.557964235,MRT,% of GDP,Mauritania
Education,2015,2.829565989,MRT,% of GDP,Mauritania
Education,2016,1.944059968,MRT,% of GDP,Mauritania
Education,2019,1.824370027,MRT,% of GDP,Mauritania
Education,2020,1.881160021,MRT,% of GDP,Mauritania
Education,2000,3.769109964,MUS,% of GDP,Mauritius
Education,2001,3.114860058,MUS,% of GDP,Mauritius
Education,2002,3.060899973,MUS,% of GDP,Mauritius
Education,2003,4.415830135,MUS,% of GDP,Mauritius
Education,2004,4.31306982,MUS,% of GDP,Mauritius
Education,2005,4.078199863,MUS,% of GDP,Mauritius
Education,2006,3.697510004,MUS,% of GDP,Mauritius
Education,2007,3.185400009,MUS,% of GDP,Mauritius
Education,2008,3.063070059,MUS,% of GDP,Mauritius
Education,2009,3.047310114,MUS,% of GDP,Mauritius
Education,2010,3.551470041,MUS,% of GDP,Mauritius
Education,2011,3.332070112,MUS,% of GDP,Mauritius
Education,2012,3.418200016,MUS,% of GDP,Mauritius
Education,2013,3.61578989,MUS,% of GDP,Mauritius
Education,2014,4.916950226,MUS,% of GDP,Mauritius
Education,2015,4.886670113,MUS,% of GDP,Mauritius
Education,2016,5.013599873,MUS,% of GDP,Mauritius
Education,2017,5.02312994,MUS,% of GDP,Mauritius
Education,2018,4.834589958,MUS,% of GDP,Mauritius
Education,2019,4.719299793,MUS,% of GDP,Mauritius
Education,2020,4.608170033,MUS,% of GDP,Mauritius
Education,2021,4.877280235,MUS,% of GDP,Mauritius
Education,2000,5.247970104,MWI,% of GDP,Malawi
Education,2001,4.508979797,MWI,% of GDP,Malawi
Education,2003,3.215660095,MWI,% of GDP,Malawi
Education,2010,3.539799929,MWI,% of GDP,Malawi
Education,2011,4.152619839,MWI,% of GDP,Malawi
Education,2012,3.679863777,MWI,% of GDP,Malawi
Education,2013,5.41617012,MWI,% of GDP,Malawi
Education,2014,4.839839935,MWI,% of GDP,Malawi
Education,2015,5.608660221,MWI,% of GDP,Malawi
Education,2016,4.748569965,MWI,% of GDP,Malawi
Education,2017,4.031330109,MWI,% of GDP,Malawi
Education,2018,3.3229599,MWI,% of GDP,Malawi
Education,2019,3.711319923,MWI,% of GDP,Malawi
Education,2020,2.907619953,MWI,% of GDP,Malawi
Education,2000,5.971610069,MYS,% of GDP,Malaysia
Education,2001,7.484469891,MYS,% of GDP,Malaysia
Education,2002,7.657929897,MYS,% of GDP,Malaysia
Education,2003,7.502880096,MYS,% of GDP,Malaysia
Education,2004,5.923890114,MYS,% of GDP,Malaysia
Education,2006,4.485760212,MYS,% of GDP,Malaysia
Education,2007,4.372539997,MYS,% of GDP,Malaysia
Education,2008,3.958519936,MYS,% of GDP,Malaysia
Education,2009,5.974180222,MYS,% of GDP,Malaysia
Education,2010,4.966450214,MYS,% of GDP,Malaysia
Education,2011,5.76293993,MYS,% of GDP,Malaysia
Education,2012,5.739029884,MYS,% of GDP,Malaysia
Education,2013,5.481200218,MYS,% of GDP,Malaysia
Education,2014,5.212639809,MYS,% of GDP,Malaysia
Education,2015,4.894869804,MYS,% of GDP,Malaysia
Education,2016,4.751920223,MYS,% of GDP,Malaysia
Education,2017,4.675310135,MYS,% of GDP,Malaysia
Education,2018,4.478650093,MYS,% of GDP,Malaysia
Education,2019,4.156610012,MYS,% of GDP,Malaysia
Education,2020,3.916970015,MYS,% of GDP,Malaysia
Education,2000,6.901780128,NAM,% of GDP,Namibia
Education,2001,6.888869762,NAM,% of GDP,Namibia
Education,2002,6.742330074,NAM,% of GDP,Namibia
Education,2003,6.137139797,NAM,% of GDP,Namibia
Education,2006,6.031710148,NAM,% of GDP,Namibia
Education,2008,6.403429985,NAM,% of GDP,Namibia
Education,2010,8.243300438,NAM,% of GDP,Namibia
Education,2011,7.397809982,NAM,% of GDP,Namibia
Education,2012,7.793399811,NAM,% of GDP,Namibia
Education,2013,8.609330177,NAM,% of GDP,Namibia
Education,2014,9.577850342,NAM,% of GDP,Namibia
Education,2015,9.850769997,NAM,% of GDP,Namibia
Education,2016,10.63879967,NAM,% of GDP,Namibia
Education,2017,9.708669662,NAM,% of GDP,Namibia
Education,2018,8.881119728,NAM,% of GDP,Namibia
Education,2019,8.92702961,NAM,% of GDP,Namibia
Education,2020,9.446900368,NAM,% of GDP,Namibia
Education,2021,9.640489578,NAM,% of GDP,Namibia
Education,2000,2.565020084,NER,% of GDP,Niger
Education,2001,2.279819965,NER,% of GDP,Niger
Education,2002,2.401340008,NER,% of GDP,Niger
Education,2003,1.937059999,NER,% of GDP,Niger
Education,2006,2.558520079,NER,% of GDP,Niger
Education,2007,3.014620066,NER,% of GDP,Niger
Education,2008,2.723119974,NER,% of GDP,Niger
Education,2009,3.335880041,NER,% of GDP,Niger
Education,2010,2.721950054,NER,% of GDP,Niger
Education,2011,3.077620029,NER,% of GDP,Niger
Education,2012,3.18682003,NER,% of GDP,Niger
Education,2013,3.689529896,NER,% of GDP,Niger
Education,2014,5.103680134,NER,% of GDP,Niger
Education,2015,4.486690044,NER,% of GDP,Niger
Education,2016,2.958430052,NER,% of GDP,Niger
Education,2017,2.578180075,NER,% of GDP,Niger
Education,2018,3.457279921,NER,% of GDP,Niger
Education,2019,3.527529955,NER,% of GDP,Niger
Education,2020,3.837610006,NER,% of GDP,Niger
Education,2010,0.466383682,NGA,% of GDP,Nigeria
Education,2011,0.582609356,NGA,% of GDP,Nigeria
Education,2012,0.545457318,NGA,% of GDP,Nigeria
Education,2013,0.525614347,NGA,% of GDP,Nigeria
Education,2000,3.001600027,NIC,% of GDP,Nicaragua
Education,2002,2.391010046,NIC,% of GDP,Nicaragua
Education,2003,2.422009945,NIC,% of GDP,Nicaragua
Education,2010,4.484240055,NIC,% of GDP,Nicaragua
Education,2014,4.0832901,NIC,% of GDP,Nicaragua
Education,2015,4.078430176,NIC,% of GDP,Nicaragua
Education,2016,4.081140041,NIC,% of GDP,Nicaragua
Education,2017,4.357699871,NIC,% of GDP,Nicaragua
Education,2018,4.46999979,NIC,% of GDP,Nicaragua
Education,2019,4.599999905,NIC,% of GDP,Nicaragua
Education,2020,4.630000114,NIC,% of GDP,Nicaragua
Education,2000,4.585120201,NLD,% of GDP,Netherlands
Education,2001,4.699649811,NLD,% of GDP,Netherlands
Education,2002,4.805900097,NLD,% of GDP,Netherlands
Education,2003,5.040420055,NLD,% of GDP,Netherlands
Education,2004,5.062970161,NLD,% of GDP,Netherlands
Education,2005,5.109399796,NLD,% of GDP,Netherlands
Education,2006,5.044020176,NLD,% of GDP,Netherlands
Education,2007,4.886829853,NLD,% of GDP,Netherlands
Education,2008,5.029049873,NLD,% of GDP,Netherlands
Education,2009,5.43156004,NLD,% of GDP,Netherlands
Education,2010,5.489089966,NLD,% of GDP,Netherlands
Education,2011,5.463039875,NLD,% of GDP,Netherlands
Education,2012,5.410220146,NLD,% of GDP,Netherlands
Education,2013,5.52655983,NLD,% of GDP,Netherlands
Education,2014,5.458899975,NLD,% of GDP,Netherlands
Education,2015,5.34815979,NLD,% of GDP,Netherlands
Education,2016,5.479599953,NLD,% of GDP,Netherlands
Education,2017,5.17509985,NLD,% of GDP,Netherlands
Education,2018,5.357649803,NLD,% of GDP,Netherlands
Education,2019,5.159860134,NLD,% of GDP,Netherlands
Education,2020,5.3,NLD,% of GDP,Netherlands
Education,2000,6.467269897,NOR,% of GDP,Norway
Education,2001,6.830629826,NOR,% of GDP,Norway
Education,2002,7.437290192,NOR,% of GDP,Norway
Education,2003,7.416359901,NOR,% of GDP,Norway
Education,2004,7.298270226,NOR,% of GDP,Norway
Education,2005,6.865069866,NOR,% of GDP,Norway
Education,2006,6.382760048,NOR,% of GDP,Norway
Education,2007,6.534399986,NOR,% of GDP,Norway
Education,2008,6.285220146,NOR,% of GDP,Norway
Education,2009,7.10337019,NOR,% of GDP,Norway
Education,2010,6.746339798,NOR,% of GDP,Norway
Education,2011,6.454520226,NOR,% of GDP,Norway
Education,2012,7.374700069,NOR,% of GDP,Norway
Education,2013,7.485350132,NOR,% of GDP,Norway
Education,2014,7.695040226,NOR,% of GDP,Norway
Education,2015,7.569330215,NOR,% of GDP,Norway
Education,2016,8.030550003,NOR,% of GDP,Norway
Education,2017,7.911980152,NOR,% of GDP,Norway
Education,2018,7.644110203,NOR,% of GDP,Norway
Education,2019,7.938389778,NOR,% of GDP,Norway
Education,2020,5.9,NOR,% of GDP,Norway
Education,2000,2.975150108,NPL,% of GDP,Nepal
Education,2001,3.708379984,NPL,% of GDP,Nepal
Education,2002,3.152839899,NPL,% of GDP,Nepal
Education,2003,3.11435008,NPL,% of GDP,Nepal
Education,2004,3.171940088,NPL,% of GDP,Nepal
Education,2005,3.364639997,NPL,% of GDP,Nepal
Education,2006,3.605360031,NPL,% of GDP,Nepal
Education,2007,3.517210007,NPL,% of GDP,Nepal
Education,2008,3.805170059,NPL,% of GDP,Nepal
Education,2009,4.663760185,NPL,% of GDP,Nepal
Education,2010,3.631720066,NPL,% of GDP,Nepal
Education,2011,3.842619896,NPL,% of GDP,Nepal
Education,2012,3.528988558,NPL,% of GDP,Nepal
Education,2013,3.202686398,NPL,% of GDP,Nepal
Education,2014,3.485994115,NPL,% of GDP,Nepal
Education,2015,3.294253684,NPL,% of GDP,Nepal
Education,2016,3.477112228,NPL,% of GDP,Nepal
Education,2017,3.528923819,NPL,% of GDP,Nepal
Education,2018,3.66440562,NPL,% of GDP,Nepal
Education,2019,3.485680901,NPL,% of GDP,Nepal
Education,2020,4.183101012,NPL,% of GDP,Nepal
Education,2001,6.560490131,NZL,% of GDP,New Zealand
Education,2002,6.406990051,NZL,% of GDP,New Zealand
Education,2003,6.437530041,NZL,% of GDP,New Zealand
Education,2004,6.512030125,NZL,% of GDP,New Zealand
Education,2005,6.278960228,NZL,% of GDP,New Zealand
Education,2006,5.95276022,NZL,% of GDP,New Zealand
Education,2007,5.919650078,NZL,% of GDP,New Zealand
Education,2008,5.511449814,NZL,% of GDP,New Zealand
Education,2009,6.288169861,NZL,% of GDP,New Zealand
Education,2010,7.000390053,NZL,% of GDP,New Zealand
Education,2011,6.939690113,NZL,% of GDP,New Zealand
Education,2012,7.159930229,NZL,% of GDP,New Zealand
Education,2013,6.701550007,NZL,% of GDP,New Zealand
Education,2014,6.342430115,NZL,% of GDP,New Zealand
Education,2015,6.325059891,NZL,% of GDP,New Zealand
Education,2016,6.411789894,NZL,% of GDP,New Zealand
Education,2017,6.259739876,NZL,% of GDP,New Zealand
Education,2018,6.048500061,NZL,% of GDP,New Zealand
Education,2019,5.163720131,NZL,% of GDP,New Zealand
Education,2020,5.98,NZL,% of GDP,New Zealand
Education,2000,3.200239897,OMN,% of GDP,Oman
Education,2001,4.020319939,OMN,% of GDP,Oman
Education,2002,4.325069904,OMN,% of GDP,Oman
Education,2003,3.896990061,OMN,% of GDP,Oman
Education,2004,4.02835989,OMN,% of GDP,Oman
Education,2005,3.517210007,OMN,% of GDP,Oman
Education,2006,3.859339952,OMN,% of GDP,Oman
Education,2009,4.187739849,OMN,% of GDP,Oman
Education,2010,4.796302837,OMN,% of GDP,Oman
Education,2011,4.459726108,OMN,% of GDP,Oman
Education,2012,4.797989805,OMN,% of GDP,Oman
Education,2013,4.98458004,OMN,% of GDP,Oman
Education,2017,5.840189934,OMN,% of GDP,Oman
Education,2018,5.207230091,OMN,% of GDP,Oman
Education,2019,5.413209915,OMN,% of GDP,Oman
Education,2000,1.837820053,PAK,% of GDP,Pakistan
Education,2004,1.767590046,PAK,% of GDP,Pakistan
Education,2005,2.049720049,PAK,% of GDP,Pakistan
Education,2006,2.395509958,PAK,% of GDP,Pakistan
Education,2007,2.635270119,PAK,% of GDP,Pakistan
Education,2008,2.746229887,PAK,% of GDP,Pakistan
Education,2009,2.59078002,PAK,% of GDP,Pakistan
Education,2010,2.286870003,PAK,% of GDP,Pakistan
Education,2011,2.221750021,PAK,% of GDP,Pakistan
Education,2012,2.13628006,PAK,% of GDP,Pakistan
Education,2013,2.493439913,PAK,% of GDP,Pakistan
Education,2014,2.465929985,PAK,% of GDP,Pakistan
Education,2015,2.650019884,PAK,% of GDP,Pakistan
Education,2016,3.002919912,PAK,% of GDP,Pakistan
Education,2017,2.89951992,PAK,% of GDP,Pakistan
Education,2018,2.597406589,PAK,% of GDP,Pakistan
Education,2019,2.507550001,PAK,% of GDP,Pakistan
Education,2020,2.365718404,PAK,% of GDP,Pakistan
Education,2021,2.377573032,PAK,% of GDP,Pakistan
Education,2000,3.228029966,PER,% of GDP,Peru
Education,2001,3.037120104,PER,% of GDP,Peru
Education,2002,2.820569992,PER,% of GDP,Peru
Education,2003,2.937799931,PER,% of GDP,Peru
Education,2004,2.957870007,PER,% of GDP,Peru
Education,2005,2.839030027,PER,% of GDP,Peru
Education,2006,2.652810097,PER,% of GDP,Peru
Education,2007,2.629400015,PER,% of GDP,Peru
Education,2008,2.867749929,PER,% of GDP,Peru
Education,2009,3.139940023,PER,% of GDP,Peru
Education,2010,2.867300034,PER,% of GDP,Peru
Education,2011,2.663500071,PER,% of GDP,Peru
Education,2012,2.92276001,PER,% of GDP,Peru
Education,2013,3.297290087,PER,% of GDP,Peru
Education,2014,3.695990086,PER,% of GDP,Peru
Education,2015,3.969330072,PER,% of GDP,Peru
Education,2016,3.813169956,PER,% of GDP,Peru
Education,2017,3.931309938,PER,% of GDP,Peru
Education,2018,3.714299917,PER,% of GDP,Peru
Education,2019,3.819960117,PER,% of GDP,Peru
Education,2020,4.246679783,PER,% of GDP,Peru
Education,2021,3.981780052,PER,% of GDP,Peru
Education,2000,3.164400101,PHL,% of GDP,Philippines
Education,2001,2.92463994,PHL,% of GDP,Philippines
Education,2002,2.89222002,PHL,% of GDP,Philippines
Education,2003,2.935179949,PHL,% of GDP,Philippines
Education,2004,2.469830036,PHL,% of GDP,Philippines
Education,2005,2.328069925,PHL,% of GDP,Philippines
Education,2006,2.425790071,PHL,% of GDP,Philippines
Education,2007,2.485179901,PHL,% of GDP,Philippines
Education,2008,2.582829952,PHL,% of GDP,Philippines
Education,2009,2.537770033,PHL,% of GDP,Philippines
Education,2010,2.309999943,PHL,% of GDP,Philippines
Education,2011,2.499905862,PHL,% of GDP,Philippines
Education,2012,2.517289088,PHL,% of GDP,Philippines
Education,2013,3.019999981,PHL,% of GDP,Philippines
Education,2014,2.933717139,PHL,% of GDP,Philippines
Education,2015,3.518517127,PHL,% of GDP,Philippines
Education,2016,3.034224374,PHL,% of GDP,Philippines
Education,2017,3.971154497,PHL,% of GDP,Philippines
Education,2018,3.864053185,PHL,% of GDP,Philippines
Education,2019,3.355791534,PHL,% of GDP,Philippines
Education,2020,3.734810629,PHL,% of GDP,Philippines
Education,2000,8.017979622,PLW,% of GDP,Palau
Education,2001,7.70720005,PLW,% of GDP,Palau
Education,2002,7.521989822,PLW,% of GDP,Palau
Education,2008,6.239999771,PLW,% of GDP,Palau
Education,2009,7.570000172,PLW,% of GDP,Palau
Education,2010,7.760000229,PLW,% of GDP,Palau
Education,2011,7.53000021,PLW,% of GDP,Palau
Education,2012,7.650000095,PLW,% of GDP,Palau
Education,2013,6.889999866,PLW,% of GDP,Palau
Education,2014,6.550000191,PLW,% of GDP,Palau
Education,2015,5.710000038,PLW,% of GDP,Palau
Education,2016,5.860000134,PLW,% of GDP,Palau
Education,2017,6.590000153,PLW,% of GDP,Palau
Education,2018,6.53000021,PLW,% of GDP,Palau
Education,2019,6.809999943,PLW,% of GDP,Palau
Education,2017,1.964930058,PNG,% of GDP,Papua New Guinea
Education,2018,1.874830008,PNG,% of GDP,Papua New Guinea
Education,2019,1.677750016,PNG,% of GDP,Papua New Guinea
Education,2020,1.35,PNG,% of GDP,Papua New Guinea
Education,2000,4.983930111,POL,% of GDP,Poland
Education,2001,5.319029808,POL,% of GDP,Poland
Education,2002,5.387350082,POL,% of GDP,Poland
Education,2003,5.32449007,POL,% of GDP,Poland
Education,2004,5.355579853,POL,% of GDP,Poland
Education,2005,5.425749779,POL,% of GDP,Poland
Education,2006,5.207650185,POL,% of GDP,Poland
Education,2007,4.868740082,POL,% of GDP,Poland
Education,2008,5.042399883,POL,% of GDP,Poland
Education,2009,4.989769936,POL,% of GDP,Poland
Education,2010,5.063020229,POL,% of GDP,Poland
Education,2011,4.824969769,POL,% of GDP,Poland
Education,2012,4.829549789,POL,% of GDP,Poland
Education,2013,4.970620155,POL,% of GDP,Poland
Education,2014,4.935540199,POL,% of GDP,Poland
Education,2015,4.809939861,POL,% of GDP,Poland
Education,2016,4.633399963,POL,% of GDP,Poland
Education,2017,4.558460236,POL,% of GDP,Poland
Education,2018,4.615799904,POL,% of GDP,Poland
Education,2019,4.669209957,POL,% of GDP,Poland
Education,2020,5.19,POL,% of GDP,Poland
Education,2000,5.163849831,PRT,% of GDP,Portugal
Education,2001,5.33713007,PRT,% of GDP,Portugal
Education,2002,5.258719921,PRT,% of GDP,Portugal
Education,2003,5.281529903,PRT,% of GDP,Portugal
Education,2004,5.046380043,PRT,% of GDP,Portugal
Education,2005,5.073949814,PRT,% of GDP,Portugal
Education,2006,4.907670021,PRT,% of GDP,Portugal
Education,2007,4.921470165,PRT,% of GDP,Portugal
Education,2008,4.696090221,PRT,% of GDP,Portugal
Education,2009,5.563149929,PRT,% of GDP,Portugal
Education,2010,5.412489891,PRT,% of GDP,Portugal
Education,2011,5.123330116,PRT,% of GDP,Portugal
Education,2012,4.949409962,PRT,% of GDP,Portugal
Education,2013,5.270969868,PRT,% of GDP,Portugal
Education,2014,5.124000072,PRT,% of GDP,Portugal
Education,2015,4.885540009,PRT,% of GDP,Portugal
Education,2016,4.770905969,PRT,% of GDP,Portugal
Education,2017,5.015610218,PRT,% of GDP,Portugal
Education,2018,4.675159931,PRT,% of GDP,Portugal
Education,2019,4.630020142,PRT,% of GDP,Portugal
Education,2020,5.01,PRT,% of GDP,Portugal
Education,2000,4.230209827,PRY,% of GDP,Paraguay
Education,2001,3.833570004,PRY,% of GDP,Paraguay
Education,2002,3.407730103,PRY,% of GDP,Paraguay
Education,2003,3.382760048,PRY,% of GDP,Paraguay
Education,2004,2.869899988,PRY,% of GDP,Paraguay
Education,2007,2.739510059,PRY,% of GDP,Paraguay
Education,2010,2.770720005,PRY,% of GDP,Paraguay
Education,2011,3.692820072,PRY,% of GDP,Paraguay
Education,2012,3.668790102,PRY,% of GDP,Paraguay
Education,2013,4.809329987,PRY,% of GDP,Paraguay
Education,2014,4.789110184,PRY,% of GDP,Paraguay
Education,2015,3.338150024,PRY,% of GDP,Paraguay
Education,2016,3.434979916,PRY,% of GDP,Paraguay
Education,2017,3.08968997,PRY,% of GDP,Paraguay
Education,2018,3.283200026,PRY,% of GDP,Paraguay
Education,2019,3.469710112,PRY,% of GDP,Paraguay
Education,2020,3.3036201,PRY,% of GDP,Paraguay
Education,2000,2.868629932,ROU,% of GDP,Romania
Education,2001,3.266289949,ROU,% of GDP,Romania
Education,2002,3.504129887,ROU,% of GDP,Romania
Education,2003,3.543970108,ROU,% of GDP,Romania
Education,2004,3.312730074,ROU,% of GDP,Romania
Education,2005,3.500390053,ROU,% of GDP,Romania
Education,2006,4.306509972,ROU,% of GDP,Romania
Education,2007,4.149539948,ROU,% of GDP,Romania
Education,2008,4.097199917,ROU,% of GDP,Romania
Education,2009,4.002130032,ROU,% of GDP,Romania
Education,2010,3.493609905,ROU,% of GDP,Romania
Education,2011,3.061369896,ROU,% of GDP,Romania
Education,2012,2.963799953,ROU,% of GDP,Romania
Education,2013,3.051739931,ROU,% of GDP,Romania
Education,2014,3.121220112,ROU,% of GDP,Romania
Education,2015,3.109630108,ROU,% of GDP,Romania
Education,2016,2.979890108,ROU,% of GDP,Romania
Education,2017,3.095390081,ROU,% of GDP,Romania
Education,2018,3.344749928,ROU,% of GDP,Romania
Education,2019,3.583189964,ROU,% of GDP,Romania
Education,2020,3.69,ROU,% of GDP,Romania
Education,2000,2.93979001,RUS,% of GDP,Russia
Education,2001,3.106019974,RUS,% of GDP,Russia
Education,2002,3.835020065,RUS,% of GDP,Russia
Education,2003,3.678539991,RUS,% of GDP,Russia
Education,2004,3.547869921,RUS,% of GDP,Russia
Education,2005,3.771929979,RUS,% of GDP,Russia
Education,2006,3.866260052,RUS,% of GDP,Russia
Education,2008,4.101749897,RUS,% of GDP,Russia
Education,2010,3.880484104,RUS,% of GDP,Russia
Education,2011,4.708928108,RUS,% of GDP,Russia
Education,2012,3.793100119,RUS,% of GDP,Russia
Education,2013,3.763829947,RUS,% of GDP,Russia
Education,2014,4.013879776,RUS,% of GDP,Russia
Education,2015,3.834029913,RUS,% of GDP,Russia
Education,2016,3.760440111,RUS,% of GDP,Russia
Education,2017,4.689909935,RUS,% of GDP,Russia
Education,2018,4.678199768,RUS,% of GDP,Russia
Education,2019,3.5172451,RUS,% of GDP,Russia
Education,2020,3.73,RUS,% of GDP,Russia
Education,2000,3.436359882,RWA,% of GDP,Rwanda
Education,2001,4.827859879,RWA,% of GDP,Rwanda
Education,2007,3.987420082,RWA,% of GDP,Rwanda
Education,2008,3.504080057,RWA,% of GDP,Rwanda
Education,2010,4.633840084,RWA,% of GDP,Rwanda
Education,2011,4.385980129,RWA,% of GDP,Rwanda
Education,2012,4.423520088,RWA,% of GDP,Rwanda
Education,2013,4.744919777,RWA,% of GDP,Rwanda
Education,2014,4.19878006,RWA,% of GDP,Rwanda
Education,2015,3.649159908,RWA,% of GDP,Rwanda
Education,2016,3.436729908,RWA,% of GDP,Rwanda
Education,2017,3.126460075,RWA,% of GDP,Rwanda
Education,2018,3.073750019,RWA,% of GDP,Rwanda
Education,2019,3.237070084,RWA,% of GDP,Rwanda
Education,2020,3.330549955,RWA,% of GDP,Rwanda
Education,2021,3.821559906,RWA,% of GDP,Rwanda
Education,2000,1.012179971,SDN,% of GDP,Sudan
Education,2002,1.164250016,SDN,% of GDP,Sudan
Education,2004,1.312549949,SDN,% of GDP,Sudan
Education,2005,1.178429961,SDN,% of GDP,Sudan
Education,2006,1.553539991,SDN,% of GDP,Sudan
Education,2008,1.851500034,SDN,% of GDP,Sudan
Education,2009,2.022130013,SDN,% of GDP,Sudan
Education,2000,2.463350058,SEN,% of GDP,Senegal
Education,2001,2.471509933,SEN,% of GDP,Senegal
Education,2002,2.594419956,SEN,% of GDP,Senegal
Education,2003,2.751250029,SEN,% of GDP,Senegal
Education,2004,3.077780008,SEN,% of GDP,Senegal
Education,2005,4.064430237,SEN,% of GDP,Senegal
Education,2006,3.8213799,SEN,% of GDP,Senegal
Education,2008,4.025680065,SEN,% of GDP,Senegal
Education,2009,4.920730114,SEN,% of GDP,Senegal
Education,2010,5.217740059,SEN,% of GDP,Senegal
Education,2011,4.903029919,SEN,% of GDP,Senegal
Education,2012,4.776989937,SEN,% of GDP,Senegal
Education,2013,5.686560154,SEN,% of GDP,Senegal
Education,2014,5.720210075,SEN,% of GDP,Senegal
Education,2015,5.45637989,SEN,% of GDP,Senegal
Education,2016,5.113090038,SEN,% of GDP,Senegal
Education,2017,4.624969959,SEN,% of GDP,Senegal
Education,2018,4.8582201,SEN,% of GDP,Senegal
Education,2019,5.348879814,SEN,% of GDP,Senegal
Education,2020,5.497859955,SEN,% of GDP,Senegal
Education,2000,3.32130003,SGP,% of GDP,Singapore
Education,2001,3.542490005,SGP,% of GDP,Singapore
Education,2002,3.878530025,SGP,% of GDP,Singapore
Education,2003,3.981940031,SGP,% of GDP,Singapore
Education,2004,3.652760029,SGP,% of GDP,Singapore
Education,2005,3.195960045,SGP,% of GDP,Singapore
Education,2006,2.859119892,SGP,% of GDP,Singapore
Education,2007,2.946749926,SGP,% of GDP,Singapore
Education,2008,2.764600039,SGP,% of GDP,Singapore
Education,2009,3.010129929,SGP,% of GDP,Singapore
Education,2010,3.080440044,SGP,% of GDP,Singapore
Education,2011,3.030770063,SGP,% of GDP,Singapore
Education,2012,3.070859909,SGP,% of GDP,Singapore
Education,2013,2.85435009,SGP,% of GDP,Singapore
Education,2014,2.92437005,SGP,% of GDP,Singapore
Education,2015,2.863090038,SGP,% of GDP,Singapore
Education,2016,2.874830008,SGP,% of GDP,Singapore
Education,2017,2.768260002,SGP,% of GDP,Singapore
Education,2018,2.855979919,SGP,% of GDP,Singapore
Education,2019,2.736210108,SGP,% of GDP,Singapore
Education,2020,2.506659985,SGP,% of GDP,Singapore
Education,2021,2.806462389,SGP,% of GDP,Singapore
Education,2007,8.2208004,SLB,% of GDP,Solomon Islands
Education,2008,7.656330109,SLB,% of GDP,Solomon Islands
Education,2009,7.288499832,SLB,% of GDP,Solomon Islands
Education,2010,7.931739807,SLB,% of GDP,Solomon Islands
Education,2011,8.125189781,SLB,% of GDP,Solomon Islands
Education,2012,8.087030411,SLB,% of GDP,Solomon Islands
Education,2013,10.17469978,SLB,% of GDP,Solomon Islands
Education,2014,9.812000275,SLB,% of GDP,Solomon Islands
Education,2015,10.13490009,SLB,% of GDP,Solomon Islands
Education,2016,12,SLB,% of GDP,Solomon Islands
Education,2017,12.10999966,SLB,% of GDP,Solomon Islands
Education,2018,10.81000042,SLB,% of GDP,Solomon Islands
Education,2019,11.13000011,SLB,% of GDP,Solomon Islands
Education,2020,12.75,SLB,% of GDP,Solomon Islands
